"","bin_name","group","function.","count","total_cogs","proportion"
"2963","ND57_MAG_00036","susceptible","Signal transduction mechanisms",87,2245,0.0387527839643653
"2964","ND57_MAG_00036","susceptible","Transcription",93,2245,0.0414253897550111
"2965","ND57_MAG_00036","susceptible","Translation, ribosomal structure and biogenesis",209,2245,0.0930957683741648
"2966","ND57_MAG_00037","susceptible","Amino acid transport and metabolism",141,1781,0.0791690061763054
"2967","ND57_MAG_00037","susceptible","Carbohydrate transport and metabolism",148,1781,0.0830993823694554
"2968","ND57_MAG_00037","susceptible","Cell cycle control, cell division, chromosome partitioning",44,1781,0.0247052217855138
"2969","ND57_MAG_00037","susceptible","Cell motility",28,1781,0.0157215047725997
"2970","ND57_MAG_00037","susceptible","Cell wall/membrane/envelope biogenesis",140,1781,0.0786075238629983
"2971","ND57_MAG_00037","susceptible","Coenzyme transport and metabolism",116,1781,0.0651319483436272
"2972","ND57_MAG_00037","susceptible","Cytoskeleton",3,1781,0.00168444693992139
"2973","ND57_MAG_00037","susceptible","Defense mechanisms",29,1781,0.0162829870859068
"2974","ND57_MAG_00037","susceptible","Energy production and conversion",114,1781,0.0640089837170129
"2975","ND57_MAG_00037","susceptible","Extracellular structures",18,1781,0.0101066816395284
"2976","ND57_MAG_00037","susceptible","Function unknown",61,1781,0.034250421111735
"2977","ND57_MAG_00037","susceptible","General function prediction only",139,1781,0.0780460415496912
"2978","ND57_MAG_00037","susceptible","Inorganic ion transport and metabolism",127,1781,0.0713082537900056
"2979","ND57_MAG_00037","susceptible","Intracellular trafficking, secretion, and vesicular transport",60,1781,0.0336889387984278
"2980","ND57_MAG_00037","susceptible","Lipid transport and metabolism",87,1781,0.0488489612577204
"2981","ND57_MAG_00037","susceptible","Mobilome: prophages, transposons",2,1781,0.00112296462661426
"2982","ND57_MAG_00037","susceptible","Nucleotide transport and metabolism",65,1781,0.0364963503649635
"2983","ND57_MAG_00037","susceptible","Posttranslational modification, protein turnover, chaperones",99,1781,0.055586749017406
"2984","ND57_MAG_00037","susceptible","Replication, recombination and repair",72,1781,0.0404267265581134
"2985","ND57_MAG_00037","susceptible","Secondary metabolites biosynthesis, transport and catabolism",13,1781,0.0072992700729927
"2986","ND57_MAG_00037","susceptible","Signal transduction mechanisms",42,1781,0.0235822571588995
"2987","ND57_MAG_00037","susceptible","Transcription",60,1781,0.0336889387984278
"2988","ND57_MAG_00037","susceptible","Translation, ribosomal structure and biogenesis",173,1781,0.0971364402021336
"2989","ND57_MAG_00041","susceptible","Amino acid transport and metabolism",153,1907,0.0802307288935501
"2990","ND57_MAG_00041","susceptible","Carbohydrate transport and metabolism",136,1907,0.0713162034609334
"2991","ND57_MAG_00041","susceptible","Cell cycle control, cell division, chromosome partitioning",31,1907,0.016255899318301
"2992","ND57_MAG_00041","susceptible","Cell motility",40,1907,0.0209753539590981
"2993","ND57_MAG_00041","susceptible","Cell wall/membrane/envelope biogenesis",193,1907,0.101206082852648
"2994","ND57_MAG_00041","susceptible","Coenzyme transport and metabolism",136,1907,0.0713162034609334
"2995","ND57_MAG_00041","susceptible","Cytoskeleton",2,1907,0.0010487676979549
"2996","ND57_MAG_00041","susceptible","Defense mechanisms",32,1907,0.0167802831672784
"2997","ND57_MAG_00041","susceptible","Energy production and conversion",111,1907,0.0582066072364971
"2998","ND57_MAG_00041","susceptible","Extracellular structures",22,1907,0.0115364446775039
"2999","ND57_MAG_00041","susceptible","Function unknown",42,1907,0.022024121657053
"3000","ND57_MAG_00041","susceptible","General function prediction only",126,1907,0.0660723649711589
"3001","ND57_MAG_00041","susceptible","Inorganic ion transport and metabolism",139,1907,0.0728893550078658
"3002","ND57_MAG_00041","susceptible","Intracellular trafficking, secretion, and vesicular transport",46,1907,0.0241216570529628
"3003","ND57_MAG_00041","susceptible","Lipid transport and metabolism",88,1907,0.0461457787100157
"3004","ND57_MAG_00041","susceptible","Mobilome: prophages, transposons",26,1907,0.0136339800734137
"3005","ND57_MAG_00041","susceptible","Nucleotide transport and metabolism",69,1907,0.0361824855794442
"3006","ND57_MAG_00041","susceptible","Posttranslational modification, protein turnover, chaperones",86,1907,0.0450970110120608
"3007","ND57_MAG_00041","susceptible","Replication, recombination and repair",85,1907,0.0445726271630834
"3008","ND57_MAG_00041","susceptible","Secondary metabolites biosynthesis, transport and catabolism",25,1907,0.0131095962244363
"3009","ND57_MAG_00041","susceptible","Signal transduction mechanisms",74,1907,0.0388044048243314
"3010","ND57_MAG_00041","susceptible","Transcription",67,1907,0.0351337178814893
"3011","ND57_MAG_00041","susceptible","Translation, ribosomal structure and biogenesis",178,1907,0.0933403251179864
"3012","ND57_MAG_00042","susceptible","Amino acid transport and metabolism",115,1603,0.0717404865876482
"3013","ND57_MAG_00042","susceptible","Carbohydrate transport and metabolism",69,1603,0.0430442919525889
"3014","ND57_MAG_00042","susceptible","Cell cycle control, cell division, chromosome partitioning",33,1603,0.0205864004990643
"3015","ND57_MAG_00042","susceptible","Cell motility",10,1603,0.00623830318153462
"3016","ND57_MAG_00042","susceptible","Cell wall/membrane/envelope biogenesis",193,1603,0.120399251403618
"3017","ND57_MAG_00042","susceptible","Coenzyme transport and metabolism",107,1603,0.0667498440424205
"3018","ND57_MAG_00042","susceptible","Cytoskeleton",3,1603,0.00187149095446039
"3019","ND57_MAG_00042","susceptible","Defense mechanisms",37,1603,0.0230817217716781
"3020","ND57_MAG_00042","susceptible","Energy production and conversion",91,1603,0.0567685589519651
"3021","ND57_MAG_00042","susceptible","Extracellular structures",3,1603,0.00187149095446039
"3022","ND57_MAG_00042","susceptible","Function unknown",73,1603,0.0455396132252027
"3023","ND57_MAG_00042","susceptible","General function prediction only",121,1603,0.0754834684965689
"3024","ND57_MAG_00042","susceptible","Inorganic ion transport and metabolism",77,1603,0.0480349344978166
"3025","ND57_MAG_00042","susceptible","Intracellular trafficking, secretion, and vesicular transport",22,1603,0.0137242669993762
"3026","ND57_MAG_00042","susceptible","Lipid transport and metabolism",85,1603,0.0530255770430443
"3027","ND57_MAG_00042","susceptible","Mobilome: prophages, transposons",3,1603,0.00187149095446039
"3028","ND57_MAG_00042","susceptible","Nucleotide transport and metabolism",63,1603,0.0393013100436681
"3029","ND57_MAG_00042","susceptible","Posttranslational modification, protein turnover, chaperones",115,1603,0.0717404865876482
"3030","ND57_MAG_00042","susceptible","Replication, recombination and repair",78,1603,0.0486587648159701
"3031","ND57_MAG_00042","susceptible","Secondary metabolites biosynthesis, transport and catabolism",24,1603,0.0149719276356831
"3032","ND57_MAG_00042","susceptible","Signal transduction mechanisms",47,1603,0.0293200249532127
"3033","ND57_MAG_00042","susceptible","Transcription",59,1603,0.0368059887710543
"3034","ND57_MAG_00042","susceptible","Translation, ribosomal structure and biogenesis",175,1603,0.109170305676856
"3035","ND57_MAG_00043","susceptible","Amino acid transport and metabolism",133,1903,0.06988964792433
"3036","ND57_MAG_00043","susceptible","Carbohydrate transport and metabolism",67,1903,0.0352075669994745
"3037","ND57_MAG_00043","susceptible","Cell cycle control, cell division, chromosome partitioning",35,1903,0.0183920126116658
"3038","ND57_MAG_00043","susceptible","Cell motility",18,1903,0.00945874934314241
"3039","ND57_MAG_00043","susceptible","Cell wall/membrane/envelope biogenesis",210,1903,0.110352075669995
"3040","ND57_MAG_00043","susceptible","Coenzyme transport and metabolism",121,1903,0.0635838150289017
"3041","ND57_MAG_00043","susceptible","Cytoskeleton",5,1903,0.00262743037309511
"3042","ND57_MAG_00043","susceptible","Defense mechanisms",45,1903,0.023646873357856
"3043","ND57_MAG_00043","susceptible","Energy production and conversion",87,1903,0.045717288491855
"3044","ND57_MAG_00043","susceptible","Extracellular structures",10,1903,0.00525486074619023
"3045","ND57_MAG_00043","susceptible","Function unknown",106,1903,0.0557015239096164
"3046","ND57_MAG_00043","susceptible","General function prediction only",127,1903,0.0667367314766159
"3047","ND57_MAG_00043","susceptible","Inorganic ion transport and metabolism",88,1903,0.046242774566474
"3048","ND57_MAG_00043","susceptible","Intracellular trafficking, secretion, and vesicular transport",34,1903,0.0178665265370468
"3049","ND57_MAG_00043","susceptible","Lipid transport and metabolism",106,1903,0.0557015239096164
"3050","ND57_MAG_00043","susceptible","Mobilome: prophages, transposons",1,1903,0.000525486074619023
"3051","ND57_MAG_00043","susceptible","Nucleotide transport and metabolism",67,1903,0.0352075669994745
"3052","ND57_MAG_00043","susceptible","Posttranslational modification, protein turnover, chaperones",143,1903,0.0751445086705202
"3053","ND57_MAG_00043","susceptible","Replication, recombination and repair",112,1903,0.0588544403573305
"3054","ND57_MAG_00043","susceptible","Secondary metabolites biosynthesis, transport and catabolism",29,1903,0.0152390961639517
"3055","ND57_MAG_00043","susceptible","Signal transduction mechanisms",82,1903,0.0430898581187599
"3056","ND57_MAG_00043","susceptible","Transcription",82,1903,0.0430898581187599
"3057","ND57_MAG_00043","susceptible","Translation, ribosomal structure and biogenesis",195,1903,0.102469784550709
"3058","ND57_MAG_00044","susceptible","Amino acid transport and metabolism",135,1931,0.0699119627136199
"3059","ND57_MAG_00044","susceptible","Carbohydrate transport and metabolism",83,1931,0.0429829104091144
"3060","ND57_MAG_00044","susceptible","Cell cycle control, cell division, chromosome partitioning",46,1931,0.0238218539616779
"3061","ND57_MAG_00044","susceptible","Cell motility",19,1931,0.00983946141895391
"3062","ND57_MAG_00044","susceptible","Cell wall/membrane/envelope biogenesis",231,1931,0.119627136198861
"3063","ND57_MAG_00044","susceptible","Coenzyme transport and metabolism",130,1931,0.0673226307612636
"3064","ND57_MAG_00044","susceptible","Cytoskeleton",5,1931,0.00258933195235629
"3065","ND57_MAG_00044","susceptible","Defense mechanisms",41,1931,0.0212325220093216
"3066","ND57_MAG_00044","susceptible","Energy production and conversion",106,1931,0.0548938373899534
"3067","ND57_MAG_00044","susceptible","Extracellular structures",7,1931,0.00362506473329881
"3068","ND57_MAG_00044","susceptible","Function unknown",98,1931,0.0507509062661833
"3069","ND57_MAG_00044","susceptible","General function prediction only",134,1931,0.0693940963231486
"3070","ND57_MAG_00044","susceptible","Inorganic ion transport and metabolism",79,1931,0.0409114448472294
"3071","ND57_MAG_00044","susceptible","Intracellular trafficking, secretion, and vesicular transport",29,1931,0.0150181253236665
"3072","ND57_MAG_00044","susceptible","Lipid transport and metabolism",94,1931,0.0486794407042983
"3073","ND57_MAG_00044","susceptible","Mobilome: prophages, transposons",4,1931,0.00207146556188503
"3074","ND57_MAG_00044","susceptible","Nucleotide transport and metabolism",74,1931,0.0383221128948731
"3075","ND57_MAG_00044","susceptible","Posttranslational modification, protein turnover, chaperones",154,1931,0.0797514241325738
"3076","ND57_MAG_00044","susceptible","Replication, recombination and repair",105,1931,0.0543759709994821
"3077","ND57_MAG_00044","susceptible","Secondary metabolites biosynthesis, transport and catabolism",29,1931,0.0150181253236665
"3078","ND57_MAG_00044","susceptible","Signal transduction mechanisms",75,1931,0.0388399792853444
"3079","ND57_MAG_00044","susceptible","Transcription",65,1931,0.0336613153806318
"3080","ND57_MAG_00044","susceptible","Translation, ribosomal structure and biogenesis",188,1931,0.0973588814085966
"3081","ND57_MAG_00045","susceptible","Amino acid transport and metabolism",120,1803,0.0665557404326123
"3082","ND57_MAG_00045","susceptible","Carbohydrate transport and metabolism",80,1803,0.0443704936217415
"3083","ND57_MAG_00045","susceptible","Cell cycle control, cell division, chromosome partitioning",36,1803,0.0199667221297837
"3084","ND57_MAG_00045","susceptible","Cell motility",18,1803,0.00998336106489185
"3085","ND57_MAG_00045","susceptible","Cell wall/membrane/envelope biogenesis",212,1803,0.117581808097615
"3086","ND57_MAG_00045","susceptible","Coenzyme transport and metabolism",107,1803,0.0593455352190793
"3087","ND57_MAG_00045","susceptible","Cytoskeleton",4,1803,0.00221852468108708
"3088","ND57_MAG_00045","susceptible","Defense mechanisms",43,1803,0.0238491403216861
"3089","ND57_MAG_00045","susceptible","Energy production and conversion",114,1803,0.0632279534109817
"3090","ND57_MAG_00045","susceptible","Extracellular structures",4,1803,0.00221852468108708
"3091","ND57_MAG_00045","susceptible","Function unknown",83,1803,0.0460343871325569
"3092","ND57_MAG_00045","susceptible","General function prediction only",135,1803,0.0748752079866889
"3093","ND57_MAG_00045","susceptible","Inorganic ion transport and metabolism",83,1803,0.0460343871325569
"3094","ND57_MAG_00045","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,1803,0.0177481974486966
"3095","ND57_MAG_00045","susceptible","Lipid transport and metabolism",97,1803,0.0537992235163616
"3096","ND57_MAG_00045","susceptible","Mobilome: prophages, transposons",4,1803,0.00221852468108708
"3097","ND57_MAG_00045","susceptible","Nucleotide transport and metabolism",55,1803,0.0305047143649473
"3098","ND57_MAG_00045","susceptible","Posttranslational modification, protein turnover, chaperones",126,1803,0.0698835274542429
"3099","ND57_MAG_00045","susceptible","Replication, recombination and repair",104,1803,0.057681641708264
"3100","ND57_MAG_00045","susceptible","Secondary metabolites biosynthesis, transport and catabolism",23,1803,0.0127565169162507
"3101","ND57_MAG_00045","susceptible","Signal transduction mechanisms",55,1803,0.0305047143649473
"3102","ND57_MAG_00045","susceptible","Transcription",72,1803,0.0399334442595674
"3103","ND57_MAG_00045","susceptible","Translation, ribosomal structure and biogenesis",196,1803,0.108707709373267
"3104","ND57_MAG_00046","susceptible","Amino acid transport and metabolism",132,1958,0.0674157303370786
